urun_id,lag_1w_indirim,lag_2w_indirim,lag_3w_indirim,rolling_std_indirim,max_indirim_train,indirimli_gun_orani,kampanyali_gun_orani,gozlem_sayisi,kategori_x,cluster,cluster_adi,kategori_enc,tahmini_indirim,isim,marka,kategori_y,kategori
10203879,70.1,,,0.0,70.1,1.0,1.0,10,Moda & Aksesuar,0,Sürekli İndirimli Ana Katalog Ürünleri,10,54.57795524040703,Carnaval Socks 7'li Spor Çorap Seti,Carnaval,Moda & Aksesuar,Moda & Aksesuar
10203957,40.1,40.1,,0.0,40.1,1.0,1.0,12,Ev & Yaşam,1,Stabil ve Düşük Kampanyalı Ürünler,5,29.52212396399281,Air Wick Elektrikli Oda Kokusu Kit Vanilya Büyüsü 19 ml,Air,Ev & Yaşam,Ev & Yaşam
10203959,19.9,,40.0,0.0,60.1,0.9090909090909091,1.0,11,Erkek Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,4,22.0758748854532,Nivea Men Erkek Roll-on Deodorant Deep Extreme 50 ml,Nivea,Erkek Bakım,Erkek Bakım
10203960,19.9,19.9,40.0,0.0,60.1,1.0,1.0,13,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,28.272531168035574,Nivea Men Erkek Sprey Deodorant Deep Extreme 150 ml,Nivea,Erkek Bakım,Erkek Bakım
10203970,50.0,,,0.0,75.0,1.0,1.0,8,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,33.01440581476458,Beaulis Fun Lip Lock Mat Ruj 142 Vanilla Vibe,Beaulis,Makyaj,Makyaj
10203971,53.36666666666667,60.1,55.05,5.831237718815221,70.2,1.0,1.0,9,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,53.30746025353214,Beaulis Fun Lip Lock Mat Ruj 238 Ruby Rush,Beaulis,Makyaj,Makyaj
10203972,53.36666666666667,60.1,55.05,5.831237718815221,75.0,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.7893396742371,Beaulis Fun Lip Lock Mat Ruj 134 Blush Bloom,Beaulis,Makyaj,Makyaj
10203973,50.0,60.1,60.1,5.8312377188152205,75.0,1.0,1.0,9,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.113804259179396,Beaulis Fun Lip Lock Mat Ruj 244 Magenta,Beaulis,Makyaj,Makyaj
10203987,30.100000000000005,30.1,60.0,0.0,60.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,30.389358214248105,Mov Lip to Cheek Tint Rose Pink,Mov,Makyaj,Makyaj
10203988,30.1,,45.05,0.0,70.1,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,30.782782516716747,Mov Lip to Cheek Tint Cherry Red,Mov,Makyaj,Makyaj
10203989,30.2,30.2,45.15,0.0,70.1,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,30.647292762813,Mov Tırnak Besleyici,Mov,Makyaj,Makyaj
10203990,30.2,30.2,,0.0,70.1,1.0,1.0,8,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,31.27422809092374,Mov Hızlı Oje Kurutucu,Mov,Makyaj,Makyaj
10203991,30.2,,45.15,0.0,70.1,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,30.67473387914902,Mov Ekstra Tırnak Koruma ve Sararma Önleyici,Mov,Makyaj,Makyaj
10203992,30.2,30.2,,0.0,70.1,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,31.26697383442896,Mov Tırnak Güçlendirici,Mov,Makyaj,Makyaj
10203994,40.0,,60.0,0.0,60.0,1.0,1.0,11,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,53.2066176598803,Nascita Maskara Sürme Aparatı,Nascita,Kişisel Bakım,Kişisel Bakım
10203996,50.1,,55.05,0.0,60.0,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,50.23661052397581,The Ceel Biberiye Şampuanı Dökülme Karşıtı ve Hızlı Uzamaya Yardımcı 250 ml,The Purest Solutions,Saç Bakım,Saç Bakım
10203997,58.199999999999996,50.8,50.8,8.54478398400646,70.0,1.0,1.0,13,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,54.69489965199469,Bioxcin Besleyici Yağlar Saç Bakım Yağı 150 ml,Bioxcin,Saç Bakım,Saç Bakım
10204003,31.0,60.1,31.0,16.80089283341811,75.2,1.0,1.0,11,Duş & Banyo,0,Sürekli İndirimli Ana Katalog Ürünleri,2,31.569688888443476,Eklips Kabak Yüz Peeling Disk 3'lü,Eklips,Duş & Banyo,Duş & Banyo
10204005,50.0,,55.0,0.0,70.0,1.0,1.0,10,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,49.768866011363656,Isntree Hyalüronik Asitli Su Bazlı Güneş Jeli Yüksek Koruma SPF 50 PA++++ 50 ml,Isntree,Güneş Ürünleri,Güneş Ürünleri
10204011,53.13333333333333,,55.0,5.427092530382481,60.0,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.87251960818949,Cire Aseptine Strawberry Nemlendirici Renkli Dudak Bakım Kremi,Cire,Cilt Bakım,Cilt Bakım
10204012,53.13333333333333,,55.0,5.427092530382481,60.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.84461056057045,Cire Aseptine Cherry Nemlendirici Renkli Dudak Bakım Kremi,Cire,Cilt Bakım,Cilt Bakım
10204014,54.7,50.0,55.0,5.427092530382481,60.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,53.36750119661082,Cire Aseptine Bubble Gum Nemlendirici Renkli Dudak Bakım Kremi,Cire,Cilt Bakım,Cilt Bakım
10204015,53.13333333333333,,55.0,5.427092530382481,60.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.84461056057045,Cire Aseptine Madberry Nemlendirici Renkli Dudak Bakım Kremi,Cire,Cilt Bakım,Cilt Bakım
10204018,50.0,,55.0,0.0,60.0,1.0,1.0,7,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,49.68014063305195,Dermokil Mango Özlü El ve Vücut Kremi 250 ml,Dermokil,Cilt Bakım,Cilt Bakım
10204019,50.0,,60.0,0.0,60.0,1.0,1.0,9,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,53.08597386107889,Bee Beauty %5 Üre Vücut Losyonu 300 ml,Bee Beauty,Cilt Bakım,Cilt Bakım
10204020,50.0,,50.0,0.0,75.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,48.861422725881475,Bee Beauty Vazelin Gül 90 ml,Bee Beauty,Cilt Bakım,Cilt Bakım
10204030,55.0,,55.0,0.0,67.4,1.0,1.0,11,Moda & Aksesuar,0,Sürekli İndirimli Ana Katalog Ürünleri,10,52.90276471604825,Eklips Tekli Babet Bambu Çorap Beyaz,Eklips,Moda & Aksesuar,Moda & Aksesuar
10204031,55.0,,55.0,0.0,61.5,1.0,1.0,11,Moda & Aksesuar,0,Sürekli İndirimli Ana Katalog Ürünleri,10,52.90276471604825,Eklips Tekli Sneakers Bambu Çorap Siyah,Eklips,Moda & Aksesuar,Moda & Aksesuar
10204032,55.0,60.1,55.0,2.9444863728670922,75.2,1.0,1.0,12,Moda & Aksesuar,0,Sürekli İndirimli Ana Katalog Ürünleri,10,44.50550286916555,Eklips Tekli Sneakers Bambu Çorap Beyaz,Eklips,Moda & Aksesuar,Moda & Aksesuar
10204065,0.0,0.0,,0.0,60.1,0.1111111111111111,1.0,9,Parfüm & Deodorant,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,11,0.4749870076002429,Nucci Cep Parfüm Sprey Şişesi 5 ml (Asortili),Nucci,Parfüm & Deodorant,Parfüm & Deodorant
10204068,,,60.0,0.0,60.0,1.0,1.0,7,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,13.440224226669631,Sensodyne Çok Yönlü Koruma Diş Macunu 50 ml x 2,Sensodyne,Hijyen & Bakım,Hijyen & Bakım
10204081,38.3,,38.3,0.0,38.3,1.0,1.0,10,Saç Bakım,1,Stabil ve Düşük Kampanyalı Ürünler,12,40.02674782648962,Eklips Süngerli Bigudi 10'lu,Eklips,Saç Bakım,Saç Bakım
10204107,40.0,40.0,60.0,0.0,60.0,1.0,1.0,13,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,53.2066176598803,Nascita Bronzy Glow Kısa Yapılı Kontür Fırçası 1,Nascita,Kişisel Bakım,Kişisel Bakım
10204108,40.0,40.0,60.0,0.0,60.0,1.0,1.0,12,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,53.2066176598803,Nascita Bronzy Glow Kısa Yapılı Kontür Fırçası 2,Nascita,Kişisel Bakım,Kişisel Bakım
10204110,50.0,50.0,50.0,0.0,70.0,1.0,1.0,10,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,50.595829582813,Urban Care Sparling Lychee Breeze Hacimlendirici Kuru Şampuan 200 ml,Urban,Saç Bakım,Saç Bakım
10204111,52.833333333333336,50.0,,4.25,70.0,1.0,1.0,11,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,34.8956623924062,Urban Care Peonies Roses Bouquet Hacimlendirici Kuru Şampuan 200 ml,Urban,Saç Bakım,Saç Bakım
10204129,84.0,,80.0,0.0,84.0,1.0,1.0,14,Moda & Aksesuar,0,Sürekli İndirimli Ana Katalog Ürünleri,10,82.37299841023632,Eklips Zigzag Bere (Asortili),Eklips,Moda & Aksesuar,Moda & Aksesuar
10204130,84.0,84.0,80.0,0.0,84.0,1.0,1.0,15,Moda & Aksesuar,0,Sürekli İndirimli Ana Katalog Ürünleri,10,82.90208325850207,Eklips Leopar Bere,Eklips,Moda & Aksesuar,Moda & Aksesuar
10204132,84.0,,80.0,0.0,84.0,1.0,1.0,11,Moda & Aksesuar,0,Sürekli İndirimli Ana Katalog Ürünleri,10,82.37299841023632,Eklips Çizgili Bere (Asortili),Eklips,Moda & Aksesuar,Moda & Aksesuar
10204133,84.0,,80.0,0.0,84.0,1.0,1.0,13,Moda & Aksesuar,0,Sürekli İndirimli Ana Katalog Ürünleri,10,82.37299841023632,Eklips Zebra Bere (Asortili),Eklips,Moda & Aksesuar,Moda & Aksesuar
10204134,84.0,,80.0,0.0,84.0,1.0,1.0,14,Moda & Aksesuar,0,Sürekli İndirimli Ana Katalog Ürünleri,10,82.37299841023632,Eklips Çizgili Tüylü Bere (Asortili),Eklips,Moda & Aksesuar,Moda & Aksesuar
10204162,50.0,,55.0,0.0,70.0,1.0,1.0,14,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,49.768866011363656,Isntree Yeşil Çay Özlü Aydınlatıcı Serum 50 ml,Isntree,Cilt Bakım,Cilt Bakım
10204163,,,,0.0,70.0,1.0,1.0,8,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,14.148918382659385,Isntree Yeşil Çay Özlü Aydınlatıcı Tonik 200 ml,Isntree,Cilt Bakım,Cilt Bakım
10204166,55.0,60.0,55.0,5.773502691896258,70.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,53.46204725299539,Isntree Hyalüronik Asitli Su Bazlı Serum 50 ml,Isntree,Cilt Bakım,Cilt Bakım
10204167,53.333333333333336,60.0,55.0,5.773502691896258,70.0,1.0,1.0,14,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,53.46204725299539,Isntree Soğan İçerikli Yenileyici Jel Krem 50 ml,Isntree,Cilt Bakım,Cilt Bakım
10204202,50.0,60.0,55.0,5.773502691896258,70.0,1.0,1.0,12,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,50.156779582113685,Isntree Hyalüronik Asitli Doğal Güneş Kremi SPF 50+ PA++++ 50 ml,Isntree,Güneş Ürünleri,Güneş Ürünleri
10204203,56.666666666666664,50.0,,5.773502691896258,70.1,1.0,1.0,10,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,36.94358631261031,Botanica Comfort Luxury Hair Spa Ultimate Precious Oil Complex 100 ml,Botanica,Saç Bakım,Saç Bakım
10204209,40.43333333333334,,40.6,0.28867513459481287,70.0,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,41.869021576508196,John Frieda Miraculous Recovery Seyahat Boy Şampuan 75 ml,John,Saç Bakım,Saç Bakım
10204219,50.0,60.0,55.0,5.0,75.1,1.0,1.0,15,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,45.46710792966675,Bee Beauty Ton Eşitleyici Kapsül Serum 7'li,Bee Beauty,Cilt Bakım,Cilt Bakım
10204244,40.6,40.6,50.35,0.0,70.0,1.0,1.0,15,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,44.58847398850129,John Frieda Miraculous Recovery Seyahat Boy Saç Kremi 75 ml,John,Saç Bakım,Saç Bakım
10204269,50.0,,55.0,0.0,70.0,1.0,1.0,14,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.768866011363656,rom&nd Han All Fix Maskara L01 Long Black,rom&nd,Makyaj,Makyaj
10204270,50.0,60.0,55.0,5.0,70.0,0.9285714285714286,1.0,14,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Han All Fix Maskara L02 Long Ash,rom&nd,Makyaj,Makyaj
10204271,,,60.0,0.0,70.0,1.0,1.0,8,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,17.7847577781315,rom&nd Han All Fix Maskara L03 Long Hazel,rom&nd,Makyaj,Makyaj
10204272,50.0,60.0,60.0,5.773502691896258,70.0,0.9,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.33171586206018,rom&nd Han All Fix Maskara V01 Volume Black,rom&nd,Makyaj,Makyaj
10204281,0.0,0.0,,0.0,60.2,0.1,1.0,10,Kişisel Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,8,0.8187028640219429,Kalyon Besleyici Oje Temizleyici Pompalı 200 ml,Kalyon,Kişisel Bakım,Kişisel Bakım
10204298,50.1,50.1,55.05,0.0,70.0,1.0,1.0,15,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,50.59028030745068,Bioxcin Besleyici Yağlar Sıvı Saç Kremi 200 ml,Bioxcin,Saç Bakım,Saç Bakım
10204299,71.6,71.6,71.6,0.0,71.6,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,68.53926253948681,rom&nd Juicy Lasting Tint Renkli Dudak Parlatıcısı 18 Mulled Peach,rom&nd,Makyaj,Makyaj
10204300,65.93333333333332,71.6,71.6,8.499999999999996,71.6,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,62.97743300276793,rom&nd Juicy Lasting Tint Renkli Dudak Parlatıcısı 19 Almond Rose,rom&nd,Makyaj,Makyaj
10204305,,,,0.0,70.0,1.0,1.0,8,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,13.322629824342703,rom&nd Juicy Lasting Tint Renkli Dudak Parlatıcısı 20 Dark Coconut,rom&nd,Makyaj,Makyaj
10204306,71.6,71.6,71.6,0.0,71.6,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,68.60743859032165,rom&nd Bare Juicy Lasting Tint Renkli Dudak Parlatıcısı 22 Pomelo Skin,rom&nd,Makyaj,Makyaj
10204307,,,71.6,0.0,71.6,1.0,1.0,7,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,7.417286804254526,rom&nd Bare Juicy Lasting Tint Renkli Dudak Parlatıcısı 23 Nucadamia,rom&nd,Makyaj,Makyaj
10204308,71.6,71.6,71.6,0.0,71.6,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,68.57661406841943,rom&nd Bare Juicy Lasting Tint Renkli Dudak Parlatıcısı 24 Peeling Angdoo,rom&nd,Makyaj,Makyaj
10204309,71.6,71.6,71.6,0.0,71.6,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,68.53926253948681,rom&nd Bare Juicy Lasting Tint Renkli Dudak Parlatıcısı 25 Bare Grape,rom&nd,Makyaj,Makyaj
10204310,65.1,70.1,70.1,5.773502691896254,70.1,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,63.59679362902848,rom&nd Blur Fudge Tint Likit Mat Ruj 03 Musky,rom&nd,Makyaj,Makyaj
10204311,66.76666666666667,70.1,70.1,4.9999999999999964,70.1,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,63.98421733784308,rom&nd Blur Fudge Tint Likit Mat Ruj 04 Radwood,rom&nd,Makyaj,Makyaj
10204313,0.0,60.0,60.0,34.64101615137755,70.0,0.75,1.0,8,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,15.75316757183878,rom&nd Blur Fudge Tint Likit Mat Ruj 06 Mauvish,rom&nd,Makyaj,Makyaj
10204314,0.0,,60.0,0.0,70.0,0.8181818181818182,1.0,11,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,16.18904801856221,rom&nd Blur Fudge Tint Likit Mat Ruj 07 Cool Rose Up,rom&nd,Makyaj,Makyaj
10204315,71.6,71.6,71.6,0.0,71.6,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,68.53926253948681,rom&nd Juicy Lasting Tint Renkli Dudak Parlatıcısı 28 Bare Fig,rom&nd,Makyaj,Makyaj
10204316,20.033333333333335,60.0,60.0,34.66990770105972,70.0,0.8333333333333334,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,28.410053561303926,rom&nd Glasting Water Tint Renkli Dudak Parlatıcısı 02 Red Drop,rom&nd,Makyaj,Makyaj
10204317,50.0,60.0,60.0,5.0,70.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,53.26118739083043,rom&nd Glasting Water Tint Renkli Dudak Parlatıcısı 04 Vintage Ocean,rom&nd,Makyaj,Makyaj
10204318,50.0,60.0,55.0,5.773502691896258,70.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Glasting Water Tint Renkli Dudak Parlatıcısı 05 Rose Splash,rom&nd,Makyaj,Makyaj
10204319,50.0,60.0,50.0,5.773502691896258,70.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Glasting Water Tint Renkli Dudak Parlatıcısı 08 Rose Stream,rom&nd,Makyaj,Makyaj
10204321,50.0,60.0,55.0,5.0,70.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Glasting Water Tint Renkli Dudak Parlatıcısı 16 Figrise,rom&nd,Makyaj,Makyaj
10204322,50.0,,55.0,0.0,70.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.768866011363656,rom&nd Glasting Water Tint Renkli Dudak Parlatıcısı 17 Woody Sunset,rom&nd,Makyaj,Makyaj
10204323,50.0,,60.0,0.0,70.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.467263363676764,rom&nd Better Than Palette Far Paleti 00 Light & Glitter Garden,rom&nd,Makyaj,Makyaj
10204325,50.0,60.0,55.0,5.0,70.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Better Than Palette Far Paleti 02 Mahogany Garden,rom&nd,Makyaj,Makyaj
10204330,50.0,60.0,55.0,5.0,70.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Better Than Palette Far Paleti 08 Peach Dalhia Garden,rom&nd,Makyaj,Makyaj
10204334,50.0,60.0,55.0,5.773502691896258,70.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Better Than Eyes Far Paleti 01 Dry Mango Tulip,rom&nd,Makyaj,Makyaj
10204338,61.76666666666667,60.1,60.1,2.4999999999999964,70.0,1.0,1.0,14,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,59.49866720612216,rom&nd Zero Matte Lipstick Mat Ruj 07 Envy Me,rom&nd,Makyaj,Makyaj
10204339,60.1,,60.1,0.0,70.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,55.68726808372538,rom&nd Zero Matte Lipstick Mat Ruj 02 All That Jazz,rom&nd,Makyaj,Makyaj
10204340,60.1,60.1,60.1,0.0,70.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,57.66377961255639,rom&nd Zero Matte Lipstick Mat Ruj 21 Smoked Beige,rom&nd,Makyaj,Makyaj
10204342,0.0,60.0,30.0,42.42640687119285,70.0,0.8461538461538461,1.0,13,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,16.497815561786116,rom&nd Blur Fudge Tint Likit Mat Ruj 02 Rosiental,rom&nd,Makyaj,Makyaj
10204344,0.0,60.0,60.1,34.64101615137755,70.0,0.8333333333333334,1.0,12,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,15.39831604908572,rom&nd Dewy Ful Water Tint Renkli Dudak Parlatıcısı 12 Canyon,rom&nd,Makyaj,Makyaj
10204346,60.1,60.1,60.1,0.0,70.0,0.9166666666666666,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,57.66377961255639,rom&nd Dewy Ful Water Tint Renkli Dudak Parlatıcısı 13 Custard Mauve,rom&nd,Makyaj,Makyaj
10204348,0.0,60.0,30.05,34.64101615137755,70.0,0.7857142857142857,1.0,14,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,15.095644563558007,rom&nd Dewy Ful Water Tint Renkli Dudak Parlatıcısı 03 If Rose,rom&nd,Makyaj,Makyaj
10204349,30.05,60.0,30.05,34.66991971916482,70.0,0.7692307692307693,1.0,13,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,21.375000800976963,rom&nd Dewy Ful Water Tint Renkli Dudak Parlatıcısı 07 Cherry Way,rom&nd,Makyaj,Makyaj
10204350,60.1,,60.1,0.0,70.0,0.9090909090909091,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,55.68726808372538,rom&nd Dewy Ful Water Tint Renkli Dudak Parlatıcısı 08 Berry Divine,rom&nd,Makyaj,Makyaj
10204357,50.0,60.0,55.0,5.773502691896258,70.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Glasting Melting Balm Renkli Dudak Balmı 02 Lovey Pink,rom&nd,Makyaj,Makyaj
10204359,25.0,60.0,30.0,32.145502536643185,70.0,0.8461538461538461,1.0,13,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,22.62372554659742,rom&nd Glasting Melting Balm Renkli Dudak Balmı 04 Hippie Berry,rom&nd,Makyaj,Makyaj
10204360,50.0,60.0,55.0,5.773502691896258,70.0,0.9,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.17802006462807,rom&nd Glasting Melting Balm Renkli Dudak Balmı 06 Kaya Fig,rom&nd,Makyaj,Makyaj
10204361,50.0,60.0,55.0,7.0710678118654755,70.0,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Glasting Melting Balm Renkli Dudak Balmı 07 Mauve Whip,rom&nd,Makyaj,Makyaj
10204363,50.0,60.0,60.0,5.0,70.0,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,53.26118739083043,rom&nd Glasting Melting Balm Renkli Dudak Balmı 13 Scotch Nude,rom&nd,Makyaj,Makyaj
10204364,50.0,,,0.0,70.0,1.0,1.0,9,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,34.5338549361244,rom&nd Glasting Melting Balm Renkli Dudak Balmı 14 Dear Apple,rom&nd,Makyaj,Makyaj
10204365,16.666666666666668,60.0,30.0,32.01562118716424,70.0,0.7692307692307693,1.0,13,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,19.759419494692914,rom&nd Glasting Melting Balm Renkli Dudak Balmı 01 Coco Nude,rom&nd,Makyaj,Makyaj
10204376,22.833333333333332,,30.0,39.54849343948937,70.0,0.6923076923076923,1.0,13,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,22.01625256573026,rom&nd Nu Zero Cushion Fondöten 01 Porcelain17,rom&nd,Makyaj,Makyaj
10204379,64.96666666666667,63.2,63.2,2.6499999999999986,70.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,61.47747541072875,rom&nd Nu Zero Cushion Fondöten 03 Natural21,rom&nd,Makyaj,Makyaj
10204382,63.2,63.2,63.2,0.0,70.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,61.56488924301166,rom&nd Nu Zero Cushion Fondöten 04 Beige23,rom&nd,Makyaj,Makyaj
10204393,50.0,,60.0,0.0,70.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.467263363676764,rom&nd Better Than Cheek Allık N02 Vine Nude,rom&nd,Makyaj,Makyaj
10204398,50.0,60.0,55.0,5.0,70.0,1.0,1.0,15,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd Better Than Cheek Allık C03 Fig Chip,rom&nd,Makyaj,Makyaj
10204411,50.0,,55.0,0.0,70.0,1.0,1.0,13,Güneş Ürünleri,0,Sürekli İndirimli Ana Katalog Ürünleri,6,49.768866011363656,rom&nd Zero Sun Clean SPF 50+ Güneş Kremi 01 Fresh,rom&nd,Güneş Ürünleri,Güneş Ürünleri
10204416,50.0,,60.0,0.0,70.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,52.467263363676764,rom&nd Better Than Cheek Allık S02 Lychee Chip,rom&nd,Makyaj,Makyaj
10204419,50.0,,60.0,0.0,70.0,1.0,1.0,9,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,51.84003539064595,rom&nd See-Through Veillighter Aydınlatıcı 01 Sun Kissed Veil,rom&nd,Makyaj,Makyaj
10204421,50.0,60.0,55.0,5.0,70.0,1.0,1.0,13,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,50.156779582113685,rom&nd See-Through Veillighter Aydınlatıcı 02 Moon Kissed Veil,rom&nd,Makyaj,Makyaj
10204460,71.6,71.6,71.6,0.0,71.6,1.0,1.0,11,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,68.60743859032165,rom&nd Juicy Lasting Tint Renkli Dudak Parlatıcısı 06 Figfig,rom&nd,Makyaj,Makyaj
